title,creator,date,description,coverage,subject,latitude,longitude,type,format,donor,object-id,repo-id
Mill Machinery,,1927,"A worker operates a piece of machinery in one of the mills. The description on the back says 'Operating the Pres-To-Log machine. Potlatch Forests, Inc.' Also on the back of the photograph is the stamp for the photographer which reads 'Photographs from A. J Baker 3033 N. E. Sandy BLVD, Portland Oregon'",United States--Idaho--Nez Perce County--Lewiston,woodworking equipment,46.422926,-116.976931,image;stillimage,image/jpg,"Baker, A. J.",1081,plcphotos
Inside the Lewiston Mill [01],,1927,"Rows of machines fill a room at the Lewiston mill. Written on the photograph says 'CT CO Filing room, No. 307'",United States--Idaho--Nez Perce County--Lewiston,woodworking equipment,46.422926,-116.976931,image;stillimage,image/jpg,,1082,plcphotos
Clearwater Sawmill and Lumber - Log Pond [02],,1960,Men work to attach crane lines to a log. To the right of the men is the log pond.,United States--Idaho--Nez Perce County--Forebay,log (wood); ponds; railroad cars; cranes; flatcars,46.423592,-116.960134,image;stillimage,image/jpg,,1083,plcphotos
Lewiston Mill [10],,1926-09-27,"In the foreground, a crane works to bring up dirt. In the middle of the photograph a train is moving past the Lewiston Mill which sits in the background. Written on the photograph is '9/27/1926 No. 129'",United States--Idaho--Nez Perce County--Lewiston,cranes; sawmills,46.425158,-116.956332,image;stillimage,image/jpg,,1084,plcphotos
Building the dam,,1926-09-16,Locomotive cranes are used in the construction of the Lewiston Dam. The description on the back of the photograph says 'Clearwater Timber Co. Construction.' Written on the photograph is 'Dam 9/16/26 No. 13.',United States--Idaho--Clearwater County--Clearwater River,cranes; locomotive cranes; construction sites; dams (hydraulic structures),46.433367,-116.956288,image;stillimage,image/jpg,,1085,plcphotos
Unloading Dock [01],,1927-07-20,"A crane works to unload logs from flatcars into the log pond at the Lewiston Mill. Men stand waiting to help guide the logs into the pond. Written on the photograph is 'Temp unloading docks, 7/20/1927 No. 301'",United States--Idaho--Nez Perce County--Forebay,cranes; log (wood); ponds; flatcars,46.423592,-116.960134,image;stillimage,image/jpg,,1086,plcphotos
Unloading Dock [02],,1927-07-20,"A crane works to unload logs from flatcars into the log pond at the Lewiston Mill. Photograph taken from a further distance showing more of the logs in the log pond as well as the mill in the background. Written on the photograph is 'CT CO, 7/20/1927 No. 301'",United States--Idaho--Nez Perce County--Forebay,cranes; log (wood); ponds; flatcars,46.423592,-116.960134,image;stillimage,image/jpg,,1087,plcphotos
Clearwater Sawmill and Lumber - Log Pond [34],,1960,Three men work on building a boat for the log pond. Description taking from the back of the photograph.,United States--Idaho--Nez Perce County--Lewiston,boatbuilding; boats,46.423373,-116.977056,image;stillimage,image/jpg,,1088,plcphotos
Lewiston Mill Construction [04],,1927-07-16,Two different cranes work at the Lewiston Mill to help with construction. The crane in the background has 'Clearwater Timber Co' on it's side while the crane in the foreground has 'American Locomotive Crane' written on it. Written on the photograph as well is '7/16/1927 No. 299',United States--Idaho--Nez Perce County--Lewiston,cranes; locomotive cranes; construction sites,46.425158,-116.956332,image;stillimage,image/jpg,,1089,plcphotos
Lewiston Mill Construction [05],,1927-02-24,"A locomotive crane works to help construct the rough-dry shed at the Lewiston Mill. On the right hand side of the photo a man stands atop the framing. Written on the photograph is 'Rough dry shed, 2/24/1927, No. 208'",United States--Idaho--Nez Perce County--Lewiston,"cranes, locomotive cranes; construction sites; frame construction",46.425158,-116.956332,image;stillimage,image/jpg,,1090,plcphotos
Lewiston Mill Construction [19],,1927-04-30,Construction at the Lewiston Mill. On the right hand side is a crane with 'American locomotive Crane' written on the side. Written on the photograph is 'Mon-Rail 4/30/1927 No. 266',United States--Idaho--Nez Perce County--Lewiston,cranes; construction sites; frame construction,46.425158,-116.956332,image;stillimage,image/jpg,,1091,plcphotos
Lewiston Mill Construction [08],,1927-03-18,"Two locomotive cranes work to help complete construction on the rough-dry shed at the Lewiston Mill. The one in front is lifting bundles of lumber. Both have written on them 'American Locomotive Crane'. Written on the photograph is 'Rough dry shed, 3/18/1927, No. 218'",United States--Idaho--Nez Perce County--Lewiston,cranes; locomotive cranes; construction sites; frame construction,46.425158,-116.956332,image;stillimage,image/jpg,,1092,plcphotos
Lewiston Mill Construction [23],,1927-04-14,Piles of lumber are stacked waiting to be used for construction. Several cranes work in the background. Also in the background are two half-completed buildings. Written on the photograph is 'CT CO Plant 4/14/1927 No. 203',United States--Idaho--Nez Perce County--Lewiston,cranes; construction sites; frame construction,46.425158,-116.956332,image;stillimage,image/jpg,,1093,plcphotos
Lewiston Mill Construction [20],,1927-04-20,A crane helps in the construction of the loading shed (description taken from writing on the photograph which says 'Loading shed 4/20/1927 No. 204'),United States--Idaho--Nez Perce County--Lewiston,cranes; construction sites; frame construction,46.425158,-116.956332,image;stillimage,image/jpg,,1094,plcphotos
Clearwater Sawmill and Lumber - Log Pond [01],,1960,"Looking over the log pond. A pipeline runs down the lower part of the photograph. In the center of the photograph, logs are being sprayed with high pressured water. Towards the right-hand side of the photo, a man walks down a walkway between two parts of the pond.",United States--Idaho--Nez Perce County--Forebay,log (wood); ponds,46.423592,-116.960134,image;stillimage,image/jpg,,1095,plcphotos
Lewiston Mill Construction [18],,1927,A man works in-between two buildings on another part of the Lewiston Mill that is under construction. Written on the photograph is 'CT CO Plant No. 249',United States--Idaho--Nez Perce County--Lewiston,construction sites,46.425158,-116.956332,image;stillimage,image/jpg,,1096,plcphotos
Lewiston Mill Construction [06],,1927-03-11,"A locomotive crane works to help construct the rough-dry shed at the Lewiston Mill. Two men stand on the flatcar holding the lumber. Written on the photograph is 'Rough dry shed, 3/11/1927, No. 214'",United States--Idaho--Nez Perce County--Lewiston,cranes; locomotive cranes; construction sites; frame construction,46.425158,-116.956332,image;stillimage,image/jpg,,1097,plcphotos
Lewiston Mill Construction [17],,1927-03-18,"A locomotive crane helps in the construction of the rough-dry shed at the Lewiston Mill. Men work at the top of the frame on the left hand side of the photograph. Written on the photograph is 'Rough dry shed, 3/18/1927, No. 222'",United States--Idaho--Nez Perce County--Lewiston,cranes; locomotive cranes; construction sites; frame construction,46.425158,-116.956332,image;stillimage,image/jpg,,1098,plcphotos
Lewiston Mill Construction [03],,1927-03-15,"Men work on the construction of the power plant at he Lewiston Mill. Written on the photograph is 'Power Plant, 3/15/1927 No. 217'",United States--Idaho--Nez Perce County--Lewiston,construction sites,46.425158,-116.956332,image;stillimage,image/jpg,,1099,plcphotos
Lewiston Mill Construction [73],,1927-03-11,Two locomotive cranes work to help construct the rough-dry shed at the Lewiston Mill. Written on the photograph is '3/11/1927 No. 215',United States--Idaho--Nez Perce County--Lewiston,cranes; locomotive cranes; construction sites; frame construction,46.425158,-116.956332,image;stillimage,image/jpg,,1100,plcphotos
Lewiston Mill Construction [52],,1927,A view of one of the buildings under construction at the Lewiston Mill.,United States--Idaho--Nez Perce County--Lewiston,construction sites,46.425158,-116.956332,image;stillimage,image/jpg,,1101,plcphotos
Lewiston Mill [05],,1927,A piece of machinery inside the Lewiston Mill,United States--Idaho--Nez Perce County--Lewiston,woodworking equipment,46.425158,-116.956332,image;stillimage,image/jpg,,1102,plcphotos
Clearwater Sawmill and Lumber - Log Pond [22],,1960,Showing the area where logs are brought into the mill from the log pond.,United States--Idaho--Nez Perce County--Lewiston,log (wood); ponds,46.423373,-116.977056,image;stillimage,image/jpg,,1103,plcphotos
Lewiston Mill Construction [80],,1927-05-27,A crane is use to help construct the power plant at the Lewiston Mill. Written on the photograph is 'Power Plant. 5/27/1927 No. 263',United States--Idaho--Nez Perce County--Lewiston,construction sites; cranes; power plants; power plant buildings,46.425158,-116.956332,image;stillimage,image/jpg,,1104,plcphotos
Lewiston Mill Construction [64],,1927,A crane is used to help lift steel parts in helping with construction of the Lewiston Mil. Written on the photograph is 'No. 282'.,United States--Idaho--Nez Perce County--Lewiston,construction sites; cranes,46.425158,-116.956332,image;stillimage,image/jpg,,1105,plcphotos
Lewiston Mill Construction [83],,1927-04-30,A crane lifts a concrete from the back of a dump truck. Written on the photograph is 'CT CO's Plant - 4/30/1927 No. 263',United States--Idaho--Nez Perce County--Lewiston,cranes; construction sites,46.425158,-116.956332,image;stillimage,image/jpg,,1106,plcphotos
Lewiston Dam Construction [02],,1927-04-30,A view of the construction of the Lewiston Dam. In the background is the Lewiston Mill. Written on the photograph is 'Dam 4/30/1927 No. 264',United States--Idaho--Clearwater County--Clearwater River,construction sites; dams (hydraulic structures),46.433367,-116.956288,image;stillimage,image/jpg,,1107,plcphotos
Log Pond construction,,1927,A locomotive crane dumps a bucket full of rocks. The side of the crane reads 'Clearwater Timber Co. Loco. Crane No. 3.,United States--Idaho--Nez Perce County--Lewiston,cranes; construction sites; railroads (infrastructure),46.425158,-116.956332,image;stillimage,image/jpg,,1108,plcphotos
Lewiston Mill Construction [47],,1927-06-21,Looking at the rough-dry sheds that still under construction at the Lewiston Mill. Written on the photograph is 'Rough Dry Sheds 6/21/1927 No. 295',United States--Idaho--Nez Perce County,construction sites; frame construction,46.425272,-116.980839,image;stillimage,image/jpg,,1109,plcphotos
Clearwater Sawmill and Lumber - Log Pond [13],,1960,A view of Clearwater Timber Company plant. In the background of the picture is the Clearwater river.,United States--Idaho--Nez Perce County--Lewiston,sawmills,46.423373,-116.977056,image;stillimage,image/jpg,,1110,plcphotos
Lewiston Mill Construction [75],,1927,Two stacks stand behind one of the buildings under construction at the Lewiston Mill,United States--Idaho--Nez Perce County--Lewiston,stacks (piping); construction sites,46.425158,-116.956332,image;stillimage,image/jpg,,1111,plcphotos
Lewiston Mill Construction [02],,1927-05-13,A crane lifts a roof truss in the construction of the monorail at the Lewiston Mill. Men stand on either side of the framing to help with construction. Men also stand watching on the ground. Written on the photograph is 'Mon-Rail 5/13/1927 No. 267',United States--Idaho--Nez Perce County--Lewiston,roof frame components; construction sites; frame construction; cranes,46.425158,-116.956332,image;stillimage,image/jpg,,1112,plcphotos
Lewiston Mill Construction [50],,1927-05-30,"Two cranes work to build the tailrace for the Lewiston Mill. On the left hand side, are two unfinished buildings. Written on the photograph is 'Tail Race, 5/30/1927, No. 288'",United States--Idaho--Nez Perce County--Lewiston,tailraces; cranes; construction sites; frame construction,46.425158,-116.956332,image;stillimage,image/jpg,,1113,plcphotos
